user_id,birthdate,gender,married,has_children,home_country,home_city,age,age_group,latest_session,total_trips,total_cancellations,total_sessions,total_cancellation_rate,average_checked_bags,prefers_flights,prefers_hotels,prefers_both,conversion_rate,average_clicks,total_clicks,click_efficiency,average_hotel_discount,average_flight_discount,flight_discount_proportion,hotel_discount_proportion,both_discount_proportion,discount_responsiveness,total_hotel_usd_spent,total_flight_usd_spent,total_usd_spent,total_nights,avg_nights,scaled_hotel_ads,ads_per_km,scaled_ads_per_km,hotel_hunter_index,flight_hunter_index,total_cancellation_rate_scaled,average_checked_bags_scaled,conversion_rate_scaled,prefers_flights_scaled,prefers_hotels_scaled,prefers_both_scaled,discount_responsiveness_scaled,flight_discount_proportion_scaled,average_flight_discount_scaled,hotel_discount_proportion_scaled,average_hotel_discount_scaled,both_discount_proportion_scaled,flight_hunter_index_scaled,hotel_hunter_index_scaled,total_hotel_usd_spent_scaled,total_flight_usd_spent_scaled,avg_nights_scaled,cluster,cluster_label
152583,1986-07-26,F,False,False,usa,colorado springs,38.0,35-44,2023-06-05,3,1,10,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3,20.2,202,67.33333333333333,0.15,0.15,0.1,0.2,0.0,0.03333333333333333,426.0,4987.66,5413.66,2.0,2.0,0.01714975845410628,2.0934453685636686e-06,0.000888449075057389,0.0005144927536231885,1.3326736125860837e-05,3.3043221584127553,1.6061866237908593,-0.23450892740034934,1.2182957790733029,-0.5843954883840279,-0.009663398594313567,-0.2166923577326,-0.3570235899456768,0.46587535861831536,0.9398537348645745,1.0841958576759911,-0.4662815134060123,-0.12010523961843853,-0.19701103950861976,-0.7018323597722277,3.0315007386353896,-0.4988156583134107,3,Free Checked Bag
153982,1978-08-15,F,False,True,canada,toronto,46.0,45-54,2023-07-20,6,1,11,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.5454545454545454,23.0,253,42.166666666666664,0.15,0.0,0.0,0.09090909090909091,0.0,0.0,32760.0,2872.34,35632.34,30.0,5.0,0.263768115942029,0.0,0.0,0.0035968379446640313,0.0,1.4953082031673885,0.6183770780758613,1.050591004542112,-0.5149746379482691,-0.5843954883840279,0.9306451186466475,-0.7221160166343877,-1.1897410536600024,-1.2955469818964707,-0.09538421857798314,1.0841958576759911,-0.4662815134060123,-0.12731088794014553,1.3230886332323972,3.0111896021105764,1.358723000128545,0.4923588969430401,3,Free Checked Bag
160754,1977-12-06,F,True,True,usa,new york,46.0,45-54,2023-06-26,3,1,10,0.3333333333333333,3.6666666666666665,0.3333333333333333,0.0,0.6666666666666666,0.3,29.4,294,98.0,0.1,0.0,0.0,0.1,0.0,0.0,428.0,5581.16,6009.16,2.0,2.0,0.017230273752012883,0.0,0.0,0.00017230273752012886,0.0,3.3043221584127553,6.215964503794185,-0.23450892740034934,1.2182957790733029,-0.5843954883840279,-0.009663398594313567,-0.7221160166343877,-1.1897410536600024,-1.2955469818964707,-0.009114389124436656,0.3550502356464732,-0.4662815134060123,-0.12731088794014553,-0.3657666133507098,-0.7016026930460644,3.500835679828122,-0.4988156583134107,3,Free Checked Bag
164522,1975-11-07,F,True,False,usa,kansas city,48.0,45-54,2023-07-14,3,1,10,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3,13.9,139,46.333333333333336,0.05,0.05,0.2,0.1,0.0,0.06666666666666667,3029.0,4011.764,7040.764,13.0,13.0,0.12194041867954912,1.430672505067956e-06,0.000607171165259384,0.0006097020933977456,6.0717116525938406e-06,3.3043221584127553,0.9476469266475273,-0.23450892740034934,1.2182957790733029,-0.5843954883840279,-0.009663398594313567,0.28873130116918766,0.4756938737686489,-0.7084062017248752,-0.009114389124436656,-0.3740953863830449,-0.4662815134060123,-0.12402796716598069,-0.1500572827866735,-0.4029211156706337,2.259770171204516,3.1354910442935755,3,Free Checked Bag
167852,2006-02-16,F,False,False,usa,tampa,18.0,18-24,2023-04-25,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,10.692307692307692,139,0.0,0.1,0.1,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3137057520779782,-1.0279721647824693,-1.8051866219966912,-0.5149746379482691,-0.5843954883840279,-1.8902804330762353,-0.7221160166343877,-0.5491891584951365,-0.12126542155327984,0.5018684468696463,0.3550502356464732,2.371654094661677,-0.12731088794014553,-0.4507400081794328,-0.7507513724450202,-0.9126999568816236,-1.1595986951510444,2,No Cancellation Fee
171470,1999-09-14,F,False,False,usa,atlanta,25.0,25-34,2023-07-10,4,2,9,0.5,0.5,0.5,0.0,0.5,0.4444444444444444,50.666666666666664,456,114.0,0.0,0.1,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,7871.995,7871.995,0.0,0.0,0.0,7.23800822082163e-07,0.00030717790899214377,0.0,3.4130878776904864e-06,5.113336113658122,-0.04016261906747105,0.5217432959238153,2.084930987584089,-0.5843954883840279,-0.4798176572147939,0.12025674820192506,-0.2644994273107518,-0.12126542155327984,-0.9580825131134478,-1.103241008412563,-0.4662815134060123,-0.12546546152024407,-0.4507400081794328,-0.7507513724450202,5.3124092434460755,-1.1595986951510444,1,Exclusive Discounts
174997,1991-11-01,F,False,False,usa,grand rapids,32.0,25-34,2023-07-15,4,1,9,0.25,0.5,0.25,0.0,0.75,0.4444444444444444,29.666666666666668,267,66.75,0.1,0.0,0.0,0.3333333333333333,0.0,0.0,896.0,3226.49,4122.49,4.0,2.0,0.018035426731078906,0.0,0.0,0.0006011808910359635,0.0,2.399815180790072,-0.04016261906747105,0.5217432959238153,0.78497817481791,-0.5843954883840279,0.22541373071592677,-0.7221160166343877,-1.1897410536600024,-1.2955469818964707,2.2051445668499223,0.3550502356464732,-0.4662815134060123,-0.12731088794014553,-0.1542596274686236,-0.6478606791238415,1.6387819208082524,-0.4988156583134107,3,Free Checked Bag
175032,1994-11-05,F,False,False,usa,houston,29.0,25-34,2023-07-20,4,0,14,0.0,0.6666666666666666,0.0,0.25,0.75,0.2857142857142857,12.428571428571429,174,43.5,0.1,0.3,0.07142857142857142,0.21428571428571427,0.0,0.05357142857142857,13441.6,1333.64,14775.24,16.0,4.0,0.1352818035426731,1.2868157403866934e-05,0.005461189823645863,0.0028988957902001383,0.00011702549622098277,-0.3137057520779782,0.289107229504195,-0.3093031033335085,-0.5149746379482691,0.33535308198983593,0.22541373071592677,0.09017200660062819,-0.594942865292627,2.2272976991331013,1.0754206097201473,0.3550502356464732,-0.4662815134060123,-0.06403623745724765,0.9788891439355912,0.7927927607535912,0.14193163700595282,0.16196737852422316,3,Free Checked Bag
181157,1970-08-10,F,True,False,usa,houston,54.0,45-54,2023-07-07,5,1,10,0.2,1.0,0.0,0.0,1.0,0.5,37.8,378,75.6,0.15,0.175,0.2,0.1,0.0,0.0,32052.0,4725.4055,36777.4055,30.0,6.0,0.32258454106280193,7.3342296910840175e-06,0.0031126150618264194,0.004838768115942029,0.00010894152716392468,1.857110994216462,0.9476469266475273,0.8126095356638787,-0.5149746379482691,-0.5843954883840279,0.9306451186466475,-0.7221160166343877,0.4756938737686489,0.759445748704113,-0.009114389124436656,1.0841958576759911,-0.4662815134060123,-0.06840716800757841,1.9355630739323337,2.929887581048752,2.8241120270346656,0.822750415361857,3,Free Checked Bag
182191,2004-09-27,F,False,True,usa,phoenix,19.0,18-24,2023-07-04,2,1,9,0.5,1.0,0.5,0.0,0.5,0.2222222222222222,17.88888888888889,161,80.5,0.1,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,537.67,537.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.113336113658122,0.9476469266475273,-0.6417216630364381,2.084930987584089,-0.5843954883840279,-0.4798176572147939,-0.7221160166343877,-1.1897410536600024,-1.2955469818964707,0.0963265135410089,0.3550502356464732,-0.4662815134060123,-0.12731088794014553,-0.4507400081794328,-0.7507513724450202,-0.48751492262535273,-1.1595986951510444,2,No Cancellation Fee
187212,1969-02-20,F,True,True,usa,los angeles,55.0,55-64,2023-06-09,3,0,12,0.0,0.6666666666666666,0.0,0.0,1.0,0.25,15.583333333333334,187,62.333333333333336,0.13333333333333333,0.22499999999999995,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,3912.0,1242.57,5154.57,6.0,2.0,0.05249597423510467,1.6034442790341386e-05,0.006804947518603547,0.001166577205224548,0.0001275927659738165,-0.3137057520779782,0.289107229504195,-0.4962885431664063,-0.5149746379482691,-0.5843954883840279,0.9306451186466475,0.5414431306200814,-0.49580983389806443,1.346586528875708,0.6235310268682372,0.8411473169994851,1.0709336076306528,-0.05832260819045575,0.12457311153320882,-0.30152325606951674,0.06991422656884705,-0.4988156583134107,0,1 Night Free Hotel with Flight
189676,1988-01-10,F,False,True,usa,fort worth,36.0,35-44,2023-05-03,4,1,10,0.25,0.6666666666666666,0.25,0.25,0.5,0.4,31.2,312,78.0,0.0,0.175,0.2,0.0,0.0,0.05,12042.0,1302.502,13344.502,18.0,9.0,0.24239130434782608,2.593858559498358e-05,0.011008222486346291,0.0,0.00038528778702212016,2.399815180790072,0.289107229504195,0.28905030413176486,0.78497817481791,0.33535308198983593,-0.4798176572147939,0.03601947171829387,0.4756938737686489,0.759445748704113,-0.9580825131134478,-1.103241008412563,-0.4662815134060123,0.08101080986422306,-0.4507400081794328,0.6320719857844821,0.11730796152346017,1.8139249706183078,1,Exclusive Discounts
190866,1986-09-24,F,False,False,usa,tallahassee,38.0,35-44,2023-07-03,8,1,12,0.125,0.25,0.0,0.0,1.0,0.6666666666666666,37.0,444,55.5,0.05,0.0,0.0,0.08333333333333333,0.0,0.0,45724.0,5225.8,50949.8,46.0,5.75,0.26296296296296295,0.0,0.0,0.001095679012345679,0.0,1.043054714356047,-0.5340673919249702,1.6852082548840686,-0.5149746379482691,-0.5843954883840279,0.9306451186466475,-0.7221160166343877,-1.1897410536600024,-1.2955469818964707,-0.16727574312260526,-0.3740953863830449,-0.4662815134060123,-0.12731088794014553,0.0896087213972987,4.499889321101381,3.219819901054324,0.7401525357571528,3,Free Checked Bag
195192,1995-09-20,F,False,False,usa,chicago,29.0,25-34,2023-05-29,4,0,13,0.0,0.25,0.0,0.0,1.0,0.3076923076923077,27.0,351,87.75,0.1,0.1,0.07692307692307693,0.07692307692307693,0.0,0.0,14264.0,1304.41,15568.41,8.0,2.0,0.1435587761674718,5.895869320215538e-06,0.0025021811998842333,0.001104298278211322,1.9247547691417183e-05,-0.3137057520779782,-0.5340673919249702,-0.19423514035941736,-0.5149746379482691,-0.5843954883840279,0.9306451186466475,-0.7221160166343877,-0.5491891584951365,-0.12126542155327984,-0.22810703312190075,0.3550502356464732,-0.4662815134060123,-0.11690390918632279,0.093859427405086,0.8872317185519588,0.11881679230323404,-0.4988156583134107,1,Exclusive Discounts
204943,1982-12-20,M,False,False,canada,ottawa,41.0,35-44,2023-07-28,10,1,11,0.1,1.0,0.1,0.0,0.9,0.9090909090909091,33.09090909090909,364,36.4,0.0,0.15,0.18181818181818182,0.0,0.0,0.01818181818181818,93300.0,4008.762,97308.762,50.0,5.555555555555555,0.46950483091787437,1.3248173202822221e-05,0.005622466869686317,0.0,0.00015334000553689954,0.7717026210692419,0.9476469266475273,2.9544427555679813,0.005006487158202542,-0.5843954883840279,0.6485525634743592,-0.44643038450613987,0.32429069854786235,0.46587535861831536,-0.9580825131134478,-1.103241008412563,-0.4662815134060123,-0.044401303544354086,-0.4507400081794328,9.96320140307504,2.257396214180994,0.6759097405090494,3,Free Checked Bag
204997,1985-08-26,F,True,False,usa,kansas city,39.0,35-44,2023-07-10,6,2,9,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,52.77777777777778,475,79.16666666666667,0.1,0.25,0.0,0.1111111111111111,0.1111111111111111,0.0925925925925926,16587.2,4351.555,20938.755,28.0,5.6,0.22258722490606547,8.09961789255057e-06,0.003437442473071145,0.0024731913878451722,0.0,3.3043221584127553,0.6183770780758613,1.6852082548840686,0.35166057056251687,-0.5843954883840279,0.46049086002616707,0.6818385914261338,-1.1897410536600024,1.6401569189615062,0.0963265135410089,0.3550502356464732,1.583338647976208,-0.12731088794014553,0.768947335800313,1.1540125876633007,2.5284741122370686,0.6905938079943301,3,Free Checked Bag
205044,1983-08-25,F,True,True,canada,toronto,41.0,35-44,2023-06-07,6,1,12,0.16666666666666666,1.5,0.0,0.0,1.0,0.5,33.5,402,67.0,0.2,0.05,0.08333333333333333,0.08333333333333333,0.0,0.0,47730.6,6499.9975,54230.5975,27.0,4.5,0.38430434782608697,1.6462465756596524e-06,0.0006986598596861016,0.006405072463768116,2.9110827486920904e-06,1.4953082031673885,1.9354564723625256,0.8126095356638787,-0.5149746379482691,-0.5843954883840279,0.9306451186466475,-0.7221160166343877,-0.49580983389806443,-0.7084062017248752,-0.16727574312260526,1.8133414797055094,-0.4662815134060123,-0.12573689125225745,2.7080069693998867,4.730313947461065,4.2274448525798975,0.32716313773363165,3,Free Checked Bag
206011,1984-08-04,F,False,True,usa,kansas city,40.0,35-44,2023-07-08,6,1,12,0.16666666666666666,0.5,0.16666666666666666,0.0,0.8333333333333334,0.5,28.25,339,56.5,0.15,0.05,0.08333333333333333,0.3333333333333333,0.0,0.013888888888888888,14688.0,1539.822,16227.822,36.0,7.2,0.14782608695652175,2.8369875314179382e-06,0.0012040051228883813,0.007391304347826087,5.016688012034922e-06,1.4953082031673885,-0.04016261906747105,0.8126095356638787,0.35166057056251687,-0.5843954883840279,0.46049086002616707,-0.5115228254253095,-0.49580983389806443,-0.7084062017248752,2.2051445668499223,1.0841958576759911,-0.4662815134060123,-0.12459840911464376,3.194380386809713,0.935921064498588,0.3049786746554895,1.2192202374644374,3,Free Checked Bag
216796,2001-07-09,F,False,False,usa,cincinnati,23.0,18-24,2023-03-13,4,2,10,0.5,1.0,0.0,0.0,1.0,0.4,20.5,205,51.25,0.1,0.16666666666666666,0.3,0.1,0.0,0.0,19642.0,2391.7725,22033.7725,46.0,11.5,0.39537037037037037,1.0270760148912045e-05,0.0043588657681083755,0.003953703703703704,0.00021794328840541875,5.113336113658122,0.9476469266475273,0.28905030413176486,-0.5149746379482691,-0.5843954883840279,0.9306451186466475,-0.7221160166343877,1.3084113374829742,0.6615889520088472,-0.009114389124436656,0.3550502356464732,-0.4662815134060123,-0.009470880042160037,1.4990817455889986,1.5048055452051943,0.9786941553911587,2.63990376666535,3,Free Checked Bag
217114,2004-05-28,O,True,True,usa,long beach,20.0,18-24,2023-06-26,2,1,11,0.5,1.0,0.5,0.0,0.5,0.18181818181818182,26.454545454545453,291,145.5,0.15,0.05,0.0,0.18181818181818182,0.09090909090909091,0.045454545454545456,0.0,3716.2,3716.2,0.0,0.0,0.0,4.723497694245633e-07,0.00020046318000491016,0.0,0.0,5.113336113658122,0.9476469266475273,-0.8532607464837567,2.084930987584089,-0.5843954883840279,-0.4798176572147939,-0.03290193631376811,-1.1897410536600024,-0.7084062017248752,0.7673140759574815,1.0841958576759911,1.2106804368158044,-0.12731088794014553,-0.4507400081794328,-0.7507513724450202,2.0260405796987215,-1.1595986951510444,2,No Cancellation Fee
217136,1985-04-18,F,False,True,usa,little rock,39.0,35-44,2023-05-14,4,1,10,0.25,1.3333333333333333,0.25,0.25,0.5,0.4,32.3,323,80.75,0.0,0.175,0.2,0.0,0.0,0.05,1892.0,6664.13,8556.13,4.0,2.0,0.03808373590982286,5.1004438994564385e-06,0.0021646061239053334,0.0,7.576121433668667e-05,2.399815180790072,1.6061866237908593,0.28905030413176486,0.78497817481791,0.33535308198983593,-0.4798176572147939,0.03601947171829387,0.4756938737686489,0.759445748704113,-0.9580825131134478,-1.103241008412563,-0.4662815134060123,-0.08634746960725889,-0.4507400081794328,-0.5334866494944955,4.357239489876133,-0.4988156583134107,1,Exclusive Discounts
220725,1983-07-28,F,False,False,usa,stockton,41.0,35-44,2023-06-07,7,2,13,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.7142857142857143,0.5384615384615384,42.30769230769231,550,78.57142857142857,0.05,0.15,0.07692307692307693,0.07692307692307693,0.0,0.02197802197802198,5850.0,2562.76,8412.76,15.0,3.75,0.0785024154589372,3.83070054508193e-06,0.0016257325876313494,0.0003019323671497585,1.8758452934207876e-05,2.7874610283426504,-0.7457408660067556,1.0139784708685378,0.9706857194987926,-0.5843954883840279,0.1246663895829667,-0.38886964812771446,-0.5491891584951365,0.46587535861831536,-0.22810703312190075,-0.3740953863830449,-0.4662815134060123,-0.11716835839452781,-0.3018380312599416,-0.07897619841723509,1.1139096705675573,0.07936949891951894,1,Exclusive Discounts
224996,1981-03-07,F,False,True,canada,halifax,43.0,35-44,2023-05-11,4,1,10,0.25,0.5,0.5,0.0,0.5,0.4,31.7,317,79.25,0.1,0.0,0.0,0.2,0.0,0.0,0.0,5337.12,5337.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399815180790072,-0.04016261906747105,0.28905030413176486,2.084930987584089,-0.5843954883840279,-0.4798176572147939,-0.7221160166343877,-1.1897410536600024,-1.2955469818964707,0.9398537348645745,0.3550502356464732,-0.4662815134060123,-0.12731088794014553,-0.4507400081794328,-0.7507513724450202,3.307850845710727,-1.1595986951510444,3,Free Checked Bag
226367,1980-10-21,F,False,False,usa,washington,43.0,35-44,2023-06-26,4,0,9,0.0,1.0,0.25,0.0,0.75,0.4444444444444444,13.88888888888889,125,31.25,0.0,0.05,0.1111111111111111,0.0,0.0,0.027777777777777776,5320.0,5377.401,10697.401,5.0,1.6666666666666667,0.07139023081052066,1.6097536218766628e-06,0.0006831724094180041,0.0,3.7954022745444674e-06,-0.3137057520779782,0.9476469266475273,0.5217432959238153,0.78497817481791,-0.5843954883840279,0.22541373071592677,-0.3009296342162313,-0.2644994273107518,-0.7084062017248752,-0.9580825131134478,-1.103241008412563,-0.4662815134060123,-0.12525874750819804,-0.4507400081794328,-0.1398378808505216,3.339704730742208,-0.6089461644530163,1,Exclusive Discounts
228195,1997-02-26,F,False,True,usa,los angeles,27.0,25-34,2023-06-01,2,1,11,0.5,2.0,0.5,0.0,0.5,0.18181818181818182,21.90909090909091,241,120.5,0.0,0.2,0.09090909090909091,0.0,0.0,0.045454545454545456,0.0,638.32,638.32,0.0,0.0,0.0,1.0443187240340176e-05,0.004432043072944979,0.0,8.058260132627235e-05,5.113336113658122,2.9232660180775243,-0.8532607464837567,2.084930987584089,-0.5843954883840279,-0.4798176572147939,-0.03290193631376811,-0.43272517755607004,1.0530161387899108,-0.9580825131134478,-1.103241008412563,-0.4662815134060123,-0.08374058831676859,-0.4507400081794328,-0.7507513724450202,-0.4079217266168462,-1.1595986951510444,2,No Cancellation Fee
